ActivityName,district_name,tehsil_name,ucs,training_type,no_partcpnt,attend_m,attend_f,new_partcpnt,duration,t_venue,water_avail,func_wash,tmat_agenda,tmar_tsheet,tmar_vaccvial,tmar_rmap,tmar_fm,tmar_chalk,tmar_other,p_briefed,aic_sit,vacc_admin_videos,stall_method,sk_ipc,sk_vacc_administration,sk_finger_mark,sk_door_chalk,sk_data_record,sk_gender_mainstream,sop_ipc,sop_vacc_administration,sop_finger_mark,sop_door_chalk,sop_data_record,sop_gender_mainstream,qa,feedback,ttmv2_picture,stall_comm,stall_visiting,stall_guid,vacc_mang_vvm,stall_visiting_process,stall_pfm,stall_guid_fm,stall_board,stall_doorm,stall_guid_door,stall_tely_pana,stall_fill_telly,stall_guid_data_r,stall_afp,stall_payment_p,local_lang,local_lang_guideline,field_activity,field_demonstration
NID FEB 2026,PESHAWAR,CITY,HASAN GARHI 2,cbv,20,0,20,0,24,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,REGI,cbv,20,0,20,0,250,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,EKKAGHUND,DAB KOR,mt,12,4,8,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,SHAHI BAGH,cbv,17,0,17,0,250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,NOWSHERA,KHESHGI BALA,mt,20,2,17,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,KHYBER,BARA,AJAB TALAB,cbv,16,16,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
NID FEB 2026,NOWSHERA,NOWSHERA,KHESHGI BALA,mt,20,2,19,0,265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,CANTT WARD 1,mt,23,0,23,1,300,1,1,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SMT,DERI BAGHBANAN,cbv,16,0,15,0,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,AMBAR,HAD KOR:CHARGOLAI,mt,30,21,0,5,210,1,1,1,1,1,1,0,1,1,0,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,PESHAWAR,SMT,YAKATOOT 2,cbv,12,0,12,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,EKKAGHUND,EKKAGHUND,mt,25,0,24,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,PANDIALI,ZAHOO,mt,24,17,0,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,KHYBER,LANDI KOTAL,SHEIKHMAL KHEL,cbv,21,21,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,CHARSADA,CHARSADDA,MOHAMMAD NARI,mt,25,24,24,1,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,KHYBER,LANDI KOTAL,STATION,cbv,23,20,3,0,210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,CHARSADA,TANGI,AR MUNDA,mt,23,1,22,1,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,JEHANGIRA,MERA AKORA,mt,30,0,26,1,300,1,1,1,1,1,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
NID FEB 2026,PESHAWAR,SMT,HAZARKHWANI 2,cbv,21,0,21,1,250,1,1,1,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,EKKAGHUND,EKKAGHUND,mt,21,0,19,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,NOWSHERA,NOWSHERA,DHERI KATTI KHEL,mt,27,3,24,1,303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,CHARSADA,CHARSADDA,UTMANZAI,mt,20,0,20,3,240,1,1,1,1,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,KHYBER,JAMRUD,TIDI BAZAR,cbv,23,23,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,MATTANI,PISHTAKHARA,cbv,15,0,15,15,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SMT,KAKSHAL 2,cbv,10,0,9,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SHAH ALAM,KANIZA,mt,22,21,21,0,240,1,1,1,0,1,0,1,0,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1
NID FEB 2026,MOHMAND,HALEEMZAI,GHALLANAI,mt,28,10,14,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,PESHAWAR,SHAH ALAM,DAG,mt,12,0,12,0,240,1,1,1,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,GUNJ,cbv,10,0,10,0,240,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,JEHANGIRA,KHAIRABAD CAMP,mt,24,0,18,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,CHARSADA,CHARSADDA,DOSEHRA,mt,24,0,23,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,JEHANGIR PURA,cbv,19,2,15,0,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SHAH ALAM,PANAM DHERI,cbv,12,0,12,12,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,TEHKAL BALA,cbv,17,0,17,0,180,1,0,0,1,1,1,0,1,1,1,1,0,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
NID FEB 2026,KHYBER,JAMRUD,SHAH KAS A,cbv,17,17,0,0,180,1,1,0,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,BAIZAI,KODA KHEL,mt,25,17,1,3,240,1,0,0,1,1,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,KHYBER,JAMRUD,SHAH KAS B,cbv,26,26,0,0,160,0,1,0,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
NID FEB 2026,KHYBER,LANDI KOTAL,SHEIKHMAL KHEL,cbv,21,21,0,2,185,0,0,0,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,PABBI,JALOZAI,mt,24,6,18,3,270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,GULBAHAR,cbv,15,0,14,1,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,GUNJ,cbv,13,0,13,0,265,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,KHAWEZAI,JUMA KHEL,mt,23,9,2,1,260,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,MOHMAND,KHAWEZAI,KHADI KHEL,mt,22,17,1,3,265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,CHARSADA,TANGI,GANDHERI,mt,23,23,19,3,220,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
NID FEB 2026,MOHMAND,EKKAGHUND,AQRAB DAG,mt,16,0,16,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,CHARSADA,SHABQADAR,RASHAKI,mt,75,20,55,1,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,SAFI LAKARO,SANDO KHEL,mt,37,37,0,7,240,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,PESHAWAR,SMT,LANDI ARBAB,cbv,24,3,21,0,300,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,KHYBER,LANDI KOTAL,SULTAN KHEL A,cbv,19,15,4,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,PESHAWAR,SADDAR,URMAR MIANA,cbv,11,0,11,0,200,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
NID FEB 2026,PESHAWAR,SMT,YAKATOOT 3,cbv,12,0,12,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,NOWSHERA,RISALPUR CANTT,mt,28,5,23,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,KHYBER,JAMRUD,NEW ABADI,cbv,28,27,0,0,180,1,1,0,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SMT,SHAHEEN MUSLIM TWN1,cbv,19,0,17,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,NOWSHERA,DHERI KATTI KHEL,mt,18,0,16,2,300,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,KHYBER,JAMRUD,ALI MASJID A,cbv,17,17,0,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SHAH ALAM,SAEEDABAD,cbv,13,0,13,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,JEHANGIRA,KHAIRABAD CAMP,mt,26,3,20,0,230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
NID FEB 2026,PESHAWAR,CITY,SIKANDAR TOWN,cbv,16,0,16,0,120,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,JEHANGIRA,MERA AKORA,mt,30,3,24,0,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SHAH ALAM,CHAGARMATI,cbv,12,0,12,0,280,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,PAWAKA,cbv,14,0,12,1,180,1,1,1,1,1,0,0,1,1,1,1,0,0,1,,,,,,,,,,,,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
NID FEB 2026,KHYBER,LANDI KOTAL,KHUGA KHEL,cbv,20,20,0,1,175,0,0,0,1,1,0,1,0,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,KHYBER,LANDI KOTAL,SULTAN KHEL A,cbv,19,15,4,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,SHAHEEN TOWN,cbv,11,0,11,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SMT,HAZARKHWANI 2,cbv,21,0,21,0,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,KHYBER,BARA,ABDULLAH JAN,cbv,17,17,0,1,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,KHYBER,LANDI KOTAL,SULTAN KHEL B,cbv,24,22,0,2,180,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,JEHANGIRA,AKORA CAMP,mt,19,1,18,0,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SADDAR,MERA KACHORI,cbv,23,0,23,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SHAH ALAM,SHAHI BALA,cbv,13,0,13,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SADDAR,MERA KACHORI,cbv,20,0,20,0,320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SHAH ALAM,LALA KALAY,cbv,14,0,12,0,240,1,1,1,1,1,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SHAH ALAM,CHAGARMATI,cbv,12,0,12,0,240,1,1,1,1,1,0,1,1,1,1,1,0,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,SUFAID DHERI,cbv,22,0,22,0,240,1,1,1,1,1,1,0,1,1,1,1,0,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SHAH ALAM,KANKOLA,cbv,16,16,16,0,240,1,1,1,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0
NID FEB 2026,KHYBER,JAMRUD,LOWARA MIANA,cbv,18,18,0,0,160,0,0,1,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
NID FEB 2026,MOHMAND,HALEEMZAI,KASSI,mt,24,12,12,2,210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,KHALSA 2,cbv,20,0,19,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,KHALSA 1,cbv,16,0,16,0,300,0,0,0,1,1,0,1,1,1,1,1,0,0,1,,,,,,,,,,,,,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
NID FEB 2026,PESHAWAR,SHAH ALAM,JOGANI,cbv,20,0,20,2,345,1,1,1,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,CITY,HAYAT ABAD 1,cbv,22,5,17,2,290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,PESHAWAR,SHAH ALAM,JOGANI,mt,10,0,10,2,240,1,1,1,1,1,0,0,1,1,1,1,0,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
NID FEB 2026,KHYBER,TIRAH MAIDAN,PAGDARA,smt,15,14,0,2,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,CHARSADA,CHARSADDA,CHENDRO DAAG,mt,17,1,16,0,180,1,1,1,1,1,1,0,1,0,0,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NID FEB 2026,KHYBER,JAMRUD,GHUNDI B,cbv,28,28,0,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,PARANG GHAAR,UMAR KHEL,mt,37,37,2,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,PARANG GHAAR,NAO BUCHA,mt,27,0,27,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,JEHANGIRA,MERA AKORA,mt,26,1,25,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,NOWSHERA,BADRASHI,mt,22,0,20,2,278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,NOWSHERA,JEHANGIRA,NIZAMPUR,mt,2,0,2,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID FEB 2026,MOHMAND,HALEEMZAI,GHALLANAI,mt,28,14,12,22,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,PESHAWAR,SHAH ALAM,KAFOOR DHERI,cbv,4,3,1,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,SMT,HAZARKHWANI 1,cbv,13,13,13,0,210,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,CITY,MALAKANDHER,cbv,20,5,15,0,250,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,SHAH ALAM,SAEEDABAD,cbv,13,0,13,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,MATTANI,MASHOGAGAR,cbv,22,3,19,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,MATTANI,ACHINI,cbv,15,5,10,0,245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,CITY,HASAN GARHI 1,cbv,18,0,18,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,SMT,DEH BAHADAR,cbv,19,0,17,0,260,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,SHAH ALAM,PAJAGI,cbv,20,0,19,1,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,CITY,SHAHEEN TOWN,cbv,12,0,12,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,BARA,AKAKHEL MAIRA,cbv,24,24,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,KHYBER,BARA,SPEEN QABAR,cbv,15,14,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
